filepath,label_peach,label_apple,label_banana,label_orange,label_pear,label_strawberry,label_mango,label_almond,label_clove,label_coriander,label_cumin,label_garlic
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Clove20.60ho7jgq.ingestion-b48bfb8b7-b2tvx_1.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Clove20.60ho7jgq.ingestion-b48bfb8b7-b2tvx_2.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Clove20.60ho7jgq.ingestion-b48bfb8b7-b2tvx_3.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Clove20.60ho7jgq.ingestion-b48bfb8b7-b2tvx_4.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Clove20.60horba1.ingestion-b48bfb8b7-qq4f9.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Clove20.60horba1.ingestion-b48bfb8b7-qq4f9_2.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Clove20.60horba1.ingestion-b48bfb8b7-qq4f9_3.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Clove20.60horba1.ingestion-b48bfb8b7-qq4f9_5.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqphfc.ingestion-b48bfb8b7-b2tvx.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqphfc.ingestion-b48bfb8b7-b2tvx_1.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqphfc.ingestion-b48bfb8b7-b2tvx_3.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqphfc.ingestion-b48bfb8b7-b2tvx_4.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqt9rt.ingestion-b48bfb8b7-wsts6_3.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqt9rt.ingestion-b48bfb8b7-wsts6_4.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqt9rt.ingestion-b48bfb8b7-wsts6_5.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqvhmm.ingestion-b48bfb8b7-b2tvx.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqvhmm.ingestion-b48bfb8b7-b2tvx_1.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqvhmm.ingestion-b48bfb8b7-b2tvx_2.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqvhmm.ingestion-b48bfb8b7-b2tvx_3.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hqvhmm.ingestion-b48bfb8b7-b2tvx_4.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hr2sbj.ingestion-b48bfb8b7-qq4f9_1.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hr2sbj.ingestion-b48bfb8b7-qq4f9_4.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Almond80_Orange20.60hr2sbj.ingestion-b48bfb8b7-qq4f9_5.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hksn0d.ingestion-b48bfb8b7-wsts6.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hksn0d.ingestion-b48bfb8b7-wsts6_1.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hksn0d.ingestion-b48bfb8b7-wsts6_2.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hksn0d.ingestion-b48bfb8b7-wsts6_3.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hksn0d.ingestion-b48bfb8b7-wsts6_5.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hl1jo6.ingestion-b48bfb8b7-b2tvx_1.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hl1jo6.ingestion-b48bfb8b7-b2tvx_3.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hl1jo6.ingestion-b48bfb8b7-b2tvx_5.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hl418v.ingestion-b48bfb8b7-wsts6_1.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hl418v.ingestion-b48bfb8b7-wsts6_4.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hl418v.ingestion-b48bfb8b7-wsts6_5.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hl8cgg.ingestion-b48bfb8b7-wsts6_1.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hl8cgg.ingestion-b48bfb8b7-wsts6_2.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hl8cgg.ingestion-b48bfb8b7-wsts6_3.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange20_Clove80.60hl8cgg.ingestion-b48bfb8b7-wsts6_4.csv,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange_100.62u703gg.ingestion-654f99754b-dntz9.csv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange_100.62u728q8.ingestion-654f99754b-sgq6g.csv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange_100.62u74e45.ingestion-654f99754b-dtf9r.csv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange_100.62u770ik.ingestion-654f99754b-dntz9.csv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange_100.62u798aa.ingestion-654f99754b-sgq6g.csv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/Orange_100.62u7bfns.ingestion-654f99754b-sgq6g.csv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.61vr8pj9.ingestion-864f766795-kgdtm.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.61vr8pj9.ingestion-864f766795-kgdtm_1.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.61vr8pj9.ingestion-864f766795-kgdtm_2.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.61vrcc3f.ingestion-864f766795-95f5g.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.61vrgmj5.ingestion-864f766795-95f5g.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.61vrgmj5.ingestion-864f766795-95f5g_1.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.61vrgmj5.ingestion-864f766795-95f5g_2.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.61vrgmj5.ingestion-864f766795-95f5g_3.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.627s4ini.ingestion-696d946869-4656j.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.627s4ini.ingestion-696d946869-4656j_1.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.627s4ini.ingestion-696d946869-4656j_2.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.627s4ini.ingestion-696d946869-4656j_3.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond.627s4ini.ingestion-696d946869-4656j_5.csv,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61qk25hn.ingestion-864f766795-r7wvh.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61qk25hn.ingestion-864f766795-r7wvh_3.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61qk25hn.ingestion-864f766795-r7wvh_4.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61qk5g1m.ingestion-864f766795-95f5g.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61qk5g1m.ingestion-864f766795-95f5g_2.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61qk5g1m.ingestion-864f766795-95f5g_3.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61qk5g1m.ingestion-864f766795-95f5g_5.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61vheo4m.ingestion-864f766795-95f5g.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61vheo4m.ingestion-864f766795-95f5g_2.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61vheo4m.ingestion-864f766795-95f5g_4.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61vhk6uc.ingestion-864f766795-95f5g.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61vhk6uc.ingestion-864f766795-95f5g_1.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
/home/dewei/workspace/SmellNet/chi_paper_data/training_new/almond10_orange30_clove60.61vhk6uc.ingestion-864f766795-95f5g_3.csv,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,0.000000,0.000000
