timestamp_ms,NO2,C2H5CH,VOC,CO
30600.0,534.0,834.0,561.0,407.0
30700.0,531.0,832.1,561.2,407.0
30800.0,531.0,834.0,567.0,404.6
30900.0,535.0,834.0,563.9,401.2
31000.0,535.0,834.0,561.0,404.1
31100.0,535.0,829.1,563.9,401.0
31200.0,531.0,829.0,561.2,401.9
31300.0,531.0,834.0,561.0,407.0
31400.0,531.0,829.0,561.0,407.0
31500.0,531.0,834.0,567.0,407.0
31600.0,531.0,834.0,567.0,405.5
31700.0,531.0,829.0,563.4,401.0
31800.0,531.0,831.9,561.0,403.4
31900.0,531.0,829.0,561.0,407.0
32000.0,535.0,829.0,566.3,401.0
32100.0,535.0,829.0,567.0,404.7
32200.0,531.5,829.0,561.0,407.0
32300.0,535.0,829.0,567.0,407.0
32400.0,531.0,829.0,561.9,401.0
32500.0,531.8,829.0,567.0,402.7
32600.0,535.0,829.0,567.0,403.2
32700.0,531.0,834.0,561.0,407.0
32800.0,535.0,829.0,561.0,401.0
32900.0,535.0,834.0,567.0,407.0
33000.0,531.0,834.0,561.0,403.9
33100.0,535.0,829.0,567.0,406.8
33200.0,531.0,829.0,567.0,407.0
33300.0,531.0,834.0,561.0,406.9
33400.0,531.0,829.0,564.8,401.3
33500.0,533.4,829.0,561.0,404.1
33600.0,531.0,834.0,567.0,403.7
33700.0,535.0,834.0,567.0,407.0
33800.0,535.0,829.6,561.0,407.0
33900.0,531.0,829.0,561.0,401.0
34000.0,531.0,829.0,562.5,401.0
34100.0,531.0,834.0,564.4,401.0
34200.0,531.0,834.0,564.1,407.0
34300.0,535.0,834.0,567.0,407.0
34400.0,531.0,834.0,561.2,407.0
34500.0,535.0,832.5,561.0,407.0
34600.0,533.3,834.0,561.0,405.3
34700.0,531.0,829.0,561.0,407.0
34800.0,534.7,834.0,563.6,405.1
34900.0,531.0,834.0,567.0,402.5
35000.0,535.0,833.4,567.0,406.3
35100.0,535.0,829.0,561.0,403.1
35200.0,535.0,834.0,567.0,401.6
35300.0,531.5,834.0,566.3,403.9
35400.0,535.0,834.0,561.9,402.8
35500.0,531.0,834.0,563.9,406.3
35600.0,531.0,829.0,561.0,404.3
35700.0,531.0,834.0,567.0,402.4
35800.0,531.0,834.0,561.0,403.1
35900.0,535.0,834.0,561.0,407.0
36000.0,531.0,829.0,561.9,401.0
36100.0,532.4,834.0,561.0,401.0
36200.0,531.0,834.0,561.0,401.0
36300.0,535.0,834.0,563.9,403.2
36400.0,531.0,832.4,561.0,403.9
36500.0,534.5,829.0,561.0,402.0
36600.0,535.0,829.0,561.0,407.0
36700.0,531.0,834.0,567.0,407.0
36800.0,535.0,829.0,567.0,401.0
36900.0,531.0,829.0,561.0,401.0
37000.0,535.0,829.0,562.1,403.6
37100.0,535.0,829.0,565.3,407.0
37200.0,534.8,829.0,564.6,401.0
37300.0,533.3,834.0,566.5,401.6
37400.0,531.0,829.0,566.9,401.0
37500.0,531.0,834.0,567.0,406.4
37600.0,533.0,831.4,561.0,407.0
37700.0,535.0,834.0,561.0,407.0
37800.0,535.0,832.5,567.0,401.0
37900.0,535.0,829.0,567.0,407.0
38000.0,535.0,834.0,564.2,403.6
38100.0,531.0,834.0,565.5,407.0
38200.0,531.0,829.0,561.0,404.6
38300.0,535.0,834.0,563.7,401.3
38400.0,534.8,829.0,567.0,404.3
38500.0,531.0,829.0,567.0,401.0
38600.0,531.0,829.0,564.3,406.2
38700.0,533.9,832.1,567.0,404.3
38800.0,531.0,834.0,566.9,401.0
38900.0,531.8,829.0,562.3,407.0
39000.0,535.0,829.0,567.0,401.0
39100.0,531.8,829.0,567.0,401.0
39200.0,535.0,834.0,561.0,401.0
39300.0,535.0,834.0,567.0,406.4
39400.0,531.0,830.6,567.0,407.0
39500.0,535.0,829.0,561.0,402.9
39600.0,535.0,834.0,567.0,407.0
39700.0,531.3,829.0,567.0,407.0
39800.0,531.0,834.0,564.6,402.9
39900.0,531.0,829.0,566.1,407.0
40000.0,535.0,834.0,561.0,407.0
40100.0,531.0,834.0,561.0,401.0
40200.0,535.0,834.0,561.0,401.0
40300.0,531.0,834.0,561.0,404.4
40400.0,535.0,834.0,567.0,401.7
40500.0,531.9,829.0,561.0,401.0
40600.0,535.0,829.0,566.2,402.6
40700.0,535.0,829.9,565.7,407.0
40800.0,535.0,830.3,567.0,401.0
40900.0,531.0,829.0,561.0,407.0
41000.0,532.0,829.0,565.2,404.4
41100.0,531.2,829.0,567.0,401.0
41200.0,535.0,832.7,567.0,407.0
41300.0,535.0,829.0,567.0,401.0
41400.0,531.0,833.9,567.0,401.0
41500.0,531.0,834.0,563.0,407.0
41600.0,531.0,834.0,561.0,407.0
41700.0,535.0,834.0,561.0,401.0
41800.0,535.0,833.2,562.0,401.0
41900.0,535.0,829.0,565.8,401.0
42000.0,535.0,834.0,567.0,407.0
42100.0,535.0,829.0,563.7,401.0
42200.0,531.0,834.0,567.0,404.0
42300.0,533.0,834.0,561.0,404.0
42400.0,531.9,834.0,561.0,401.0
42500.0,531.0,831.7,567.0,407.0
42600.0,531.6,829.0,567.0,407.0
42700.0,534.9,834.0,561.0,403.7
42800.0,535.0,834.0,562.2,401.0
42900.0,531.0,829.0,567.0,401.0
43000.0,531.0,830.1,567.0,403.3
43100.0,535.0,829.0,567.0,407.0
43200.0,535.0,829.0,567.0,407.0
43300.0,533.0,834.0,561.0,406.1
43400.0,535.0,829.0,561.0,402.4
43500.0,531.0,834.0,567.0,407.0
43600.0,531.0,829.0,561.0,401.2
43700.0,531.0,829.0,562.0,407.0
43800.0,535.0,829.0,561.0,405.0
43900.0,533.9,831.8,567.0,407.0
44000.0,535.0,829.0,561.0,407.0
44100.0,535.0,834.0,561.0,401.0
44200.0,535.0,834.0,561.0,401.0
44300.0,533.4,829.3,567.0,407.0
44400.0,535.0,829.0,561.0,402.7
44500.0,533.2,829.0,561.0,401.1
44600.0,535.0,834.0,563.5,407.0
44700.0,531.0,834.0,561.0,401.0
44800.0,535.0,834.0,567.0,401.0
44900.0,535.0,829.0,561.0,402.9
45000.0,531.0,829.0,561.0,403.5
45100.0,531.0,829.0,561.0,405.8
45200.0,534.7,832.3,567.0,404.4
45300.0,531.0,829.0,561.0,407.0
45400.0,535.0,829.0,561.0,404.2
45500.0,531.0,831.2,567.0,406.1
45600.0,531.0,834.0,561.0,401.0
45700.0,531.0,834.0,567.0,407.0
45800.0,535.0,832.9,561.0,407.0
45900.0,535.0,834.0,561.0,404.5
46000.0,531.0,834.0,561.0,403.7
46100.0,535.0,831.5,563.1,402.0
46200.0,535.0,829.0,567.0,401.0
46300.0,535.0,829.0,561.0,405.4
46400.0,534.7,829.0,567.0,401.0
46500.0,535.0,829.0,566.3,401.7
46600.0,531.4,833.7,567.0,402.7
46700.0,531.0,829.0,567.0,407.0
46800.0,535.0,834.0,567.0,401.0
46900.0,531.0,832.3,567.0,407.0
47000.0,531.5,829.0,561.0,404.9
47100.0,535.0,829.0,561.0,404.5
47200.0,535.0,829.2,567.0,401.0
47300.0,535.0,829.0,561.0,401.0
47400.0,535.0,834.0,561.0,401.0
47500.0,535.0,834.0,561.0,407.0
47600.0,531.2,834.0,561.0,403.9
47700.0,535.0,834.0,567.0,407.0
47800.0,531.0,829.0,561.0,401.0
47900.0,531.0,834.0,567.0,401.0
48000.0,531.0,834.0,561.0,403.3
48100.0,534.8,829.0,567.0,407.0
48200.0,535.0,832.9,561.0,401.0
48300.0,535.0,834.0,566.7,407.0
48400.0,535.0,834.0,561.0,407.0
48500.0,531.5,829.0,561.3,404.9
48600.0,531.0,834.0,561.0,406.8
48700.0,531.0,829.0,561.0,401.0
48800.0,531.0,830.8,567.0,401.0
48900.0,532.3,834.0,565.0,401.0
49000.0,535.0,834.0,561.5,401.0
49100.0,534.0,834.0,561.0,401.4
49200.0,531.0,829.0,567.0,406.7
49300.0,531.0,829.0,561.0,405.7
49400.0,535.0,829.0,566.2,403.1
49500.0,533.2,829.0,561.0,407.0
49600.0,531.0,832.0,567.0,401.9
49700.0,535.0,829.0,567.0,407.0
49800.0,535.0,834.0,567.0,401.0
49900.0,532.3,829.0,567.0,404.7
50000.0,531.0,829.0,567.0,407.0
50100.0,535.0,834.0,567.0,406.7
50200.0,531.0,834.0,561.7,407.0
50300.0,531.0,834.0,567.0,404.1
50400.0,531.0,829.0,567.0,401.0
50500.0,531.0,830.4,567.0,401.0
50600.0,531.9,834.0,565.3,405.6
50700.0,531.3,833.6,561.0,406.2
50800.0,531.0,834.0,561.2,407.0
50900.0,535.0,834.0,567.0,407.0
51000.0,531.0,829.0,567.0,407.0
51100.0,531.0,834.0,564.7,401.0
51200.0,531.0,829.0,561.0,406.0
51300.0,535.0,834.0,567.0,401.0
51400.0,535.0,829.0,567.0,401.0
51500.0,531.0,834.0,567.0,407.0
51600.0,535.0,834.0,567.0,407.0
51700.0,535.0,834.0,562.7,403.4
51800.0,535.0,832.7,564.8,404.8
51900.0,533.7,829.0,561.0,407.0
52000.0,532.8,829.0,567.0,405.3
52100.0,535.0,829.0,561.0,401.0
52200.0,535.0,829.0,567.0,407.0
52300.0,531.0,829.0,561.1,407.0
52400.0,535.0,834.0,567.0,401.0
52500.0,535.0,829.0,567.0,401.0
52600.0,531.0,834.0,564.2,401.0
52700.0,535.0,834.0,564.2,407.0
52800.0,531.0,834.0,567.0,403.5
52900.0,535.0,834.0,567.0,401.0
53000.0,531.0,829.0,561.0,407.0
53100.0,531.0,834.0,562.7,401.0
53200.0,535.0,834.0,561.0,407.0
53300.0,535.0,834.0,567.0,407.0
53400.0,533.5,834.0,567.0,405.4
53500.0,533.9,834.0,567.0,403.2
53600.0,531.0,829.0,561.0,407.0
53700.0,535.0,832.5,561.0,401.0
53800.0,535.0,834.0,561.0,401.0
53900.0,535.0,829.0,567.0,405.1
54000.0,531.0,834.0,561.0,407.0
54100.0,531.0,833.1,567.0,407.0
54200.0,535.0,834.0,567.0,407.0
54300.0,535.0,829.0,562.6,406.1
54400.0,531.0,834.0,561.0,404.0
54500.0,531.0,834.0,567.0,402.6
54600.0,534.5,829.3,567.0,407.0
54700.0,531.5,829.0,567.0,401.0
54800.0,532.2,829.0,567.0,402.5
54900.0,531.0,829.9,561.0,401.0
55000.0,532.5,829.0,565.3,401.0
55100.0,535.0,834.0,567.0,407.0
55200.0,535.0,834.0,561.0,407.0
55300.0,535.0,834.0,565.9,407.0
55400.0,531.0,829.0,561.0,407.0
55500.0,535.0,829.0,561.1,407.0
55600.0,531.0,834.0,567.0,407.0
55700.0,531.0,829.0,561.0,401.0
55800.0,531.0,834.0,561.0,407.0
55900.0,535.0,829.0,561.0,401.0
56000.0,535.0,834.0,561.0,407.0
56100.0,535.0,829.0,567.0,403.2
56200.0,531.0,829.0,561.0,407.0
56300.0,535.0,834.0,567.0,401.0
56400.0,531.0,829.0,561.0,407.0
56500.0,531.1,830.6,567.0,401.0
56600.0,531.0,834.0,561.0,407.0
56700.0,531.0,831.6,561.0,407.0
56800.0,531.8,829.0,567.0,401.0
56900.0,535.0,834.0,567.0,407.0
57000.0,532.6,829.0,561.0,402.0
57100.0,531.0,829.0,561.0,407.0
57200.0,535.0,829.0,567.0,404.3
57300.0,531.0,829.0,561.0,405.8
57400.0,535.0,829.2,564.0,403.9
57500.0,533.7,829.0,567.0,407.0
57600.0,535.0,829.0,567.0,407.0
57700.0,531.0,829.0,561.0,401.0
57800.0,533.1,829.0,561.0,402.2
57900.0,535.0,834.0,567.0,401.0
58000.0,531.0,829.0,567.0,407.0
58100.0,531.0,834.0,567.0,403.9
58200.0,531.0,829.0,566.6,401.0
58300.0,535.0,829.0,561.0,407.0
58400.0,535.0,834.0,567.0,401.0
58500.0,531.0,829.0,567.0,406.1
58600.0,531.0,834.0,567.0,407.0
58700.0,534.8,834.0,561.0,403.9
58800.0,531.0,829.0,567.0,407.0
58900.0,535.0,829.0,564.4,401.2
59000.0,531.0,829.0,561.0,401.0
59100.0,531.0,829.0,567.0,407.0
59200.0,535.0,829.0,561.0,403.4
59300.0,535.0,834.0,562.7,401.0
59400.0,534.7,834.0,561.0,407.0
59500.0,535.0,829.0,561.0,405.4
59600.0,535.0,834.0,566.3,401.0
59700.0,531.0,829.0,561.0,405.3
59800.0,531.0,829.4,567.0,401.0
59900.0,535.0,834.0,561.0,404.5
