timestamp_ms,NO2,C2H5CH,VOC,CO
5900.0,422.0,620.0,373.0,215.0
6000.0,420.0,620.0,373.0,215.0
6100.0,420.0,625.0,373.0,214.0
6200.0,420.0,620.0,376.0,215.0
6300.0,420.5,620.0,373.0,212.0
6400.0,422.0,624.9,376.0,212.5
6500.0,420.0,620.0,376.0,215.0
6600.0,420.0,620.0,373.0,214.7
6700.0,420.0,620.0,376.0,212.4
6800.0,420.0,625.0,373.0,215.0
6900.0,420.6,625.0,374.9,212.0
7000.0,420.0,625.0,376.0,215.0
7100.0,422.0,620.0,373.0,212.0
7200.0,422.0,620.0,376.0,214.8
7300.0,422.0,625.0,375.0,215.0
7400.0,420.0,625.0,376.0,213.4
7500.0,420.0,625.0,374.9,214.9
7600.0,422.0,625.0,375.3,214.5
7700.0,420.0,625.0,376.0,215.0
7800.0,422.0,622.4,374.0,215.0
7900.0,420.0,625.0,373.0,215.0
8000.0,422.0,625.0,376.0,215.0
8100.0,422.0,625.0,375.8,214.9
8200.0,420.0,620.0,376.0,215.0
8300.0,420.0,623.4,376.0,215.0
8400.0,422.0,622.9,374.7,212.0
8500.0,422.0,625.0,373.0,213.4
8600.0,422.0,620.0,373.0,214.7
8700.0,422.0,620.8,373.0,214.6
8800.0,420.0,625.0,373.7,212.0
8900.0,420.0,625.0,373.0,215.0
9000.0,420.0,623.4,376.0,213.5
9100.0,422.0,625.0,373.0,215.0
9200.0,420.0,625.0,376.0,213.1
9300.0,422.0,622.7,376.0,213.8
9400.0,422.0,625.0,373.0,215.0
9500.0,420.0,620.0,373.0,215.0
9600.0,420.0,625.0,374.5,213.3
9700.0,420.0,625.0,373.3,212.0
9800.0,420.0,620.0,376.0,215.0
9900.0,422.0,620.0,376.0,212.9
10000.0,420.0,625.0,376.0,215.0
10100.0,420.0,623.3,376.0,212.0
10200.0,422.0,623.5,376.0,215.0
10300.0,422.0,625.0,373.0,212.5
10400.0,422.0,625.0,373.0,215.0
10500.0,422.0,620.0,376.0,212.0
10600.0,420.0,625.0,376.0,214.8
10700.0,420.0,621.0,373.0,212.0
10800.0,421.0,620.0,373.0,212.0
10900.0,422.0,620.0,373.0,212.0
11000.0,420.0,620.0,376.0,212.0
11100.0,420.3,625.0,373.0,212.6
11200.0,420.0,620.0,373.0,215.0
11300.0,420.0,625.0,373.0,212.0
11400.0,420.0,625.0,376.0,212.2
11500.0,420.0,625.0,373.8,212.0
11600.0,420.0,620.4,374.2,214.4
11700.0,422.0,625.0,373.0,212.8
11800.0,422.0,620.0,373.0,215.0
11900.0,420.0,620.0,373.0,215.0
12000.0,422.0,625.0,375.4,215.0
12100.0,422.0,620.0,373.2,212.0
12200.0,420.3,622.3,376.0,215.0
12300.0,421.9,625.0,373.0,212.0
12400.0,420.0,620.0,376.0,212.9
12500.0,422.0,621.5,376.0,213.9
12600.0,422.0,625.0,373.0,215.0
12700.0,421.8,625.0,376.0,213.7
12800.0,421.4,624.6,376.0,215.0
12900.0,422.0,625.0,376.0,213.1
13000.0,420.0,620.0,376.0,212.0
13100.0,421.9,620.0,373.0,212.0
13200.0,420.0,625.0,373.0,212.0
13300.0,422.0,623.4,376.0,214.6
13400.0,421.9,625.0,373.0,212.0
13500.0,420.0,620.0,374.5,215.0
13600.0,420.0,620.0,376.0,215.0
13700.0,420.0,620.0,373.0,215.0
13800.0,422.0,620.0,373.0,215.0
13900.0,422.0,620.7,373.0,212.0
14000.0,420.0,620.0,373.8,212.0
14100.0,420.0,625.0,376.0,212.0
14200.0,420.3,620.6,373.0,212.0
14300.0,420.0,620.0,376.0,214.2
14400.0,422.0,625.0,376.0,212.0
14500.0,420.0,620.0,373.2,212.0
14600.0,422.0,625.0,373.0,212.0
14700.0,420.0,622.2,376.0,212.0
14800.0,420.0,625.0,373.0,213.8
14900.0,422.0,625.0,373.0,215.0
15000.0,422.0,620.0,373.0,215.0
15100.0,420.0,620.6,374.9,212.0
15200.0,420.0,620.0,373.0,212.2
15300.0,422.0,620.0,376.0,215.0
15400.0,422.0,625.0,373.0,214.3
15500.0,422.0,620.0,373.0,212.0
15600.0,420.0,622.5,376.0,214.0
15700.0,420.0,622.8,375.2,215.0
15800.0,422.0,625.0,376.0,215.0
15900.0,422.0,622.4,376.0,214.0
16000.0,420.0,625.0,373.0,212.1
16100.0,422.0,625.0,376.0,215.0
16200.0,420.0,620.0,373.0,215.0
16300.0,420.0,620.0,376.0,212.9
16400.0,420.0,623.2,376.0,212.0
16500.0,420.0,620.0,376.0,212.0
16600.0,420.0,625.0,376.0,214.9
16700.0,420.0,625.0,376.0,213.2
16800.0,422.0,625.0,373.0,212.0
16900.0,420.6,625.0,376.0,212.0
17000.0,422.0,620.0,376.0,215.0
17100.0,420.0,625.0,373.0,212.0
17200.0,420.6,620.0,373.0,212.4
17300.0,422.0,625.0,375.7,215.0
17400.0,422.0,622.6,373.0,213.6
17500.0,420.0,625.0,374.8,212.9
17600.0,422.0,620.0,376.0,214.0
17700.0,422.0,620.0,376.0,212.0
17800.0,422.0,625.0,373.0,213.4
17900.0,420.0,625.0,373.0,215.0
18000.0,422.0,620.0,376.0,215.0
18100.0,422.0,621.4,374.1,214.9
18200.0,420.0,620.0,373.0,212.5
18300.0,422.0,625.0,375.9,214.4
18400.0,422.0,625.0,374.1,215.0
18500.0,422.0,620.0,375.1,212.3
18600.0,422.0,625.0,373.0,212.0
18700.0,422.0,625.0,373.0,214.2
18800.0,422.0,625.0,373.0,213.7
18900.0,420.0,620.0,376.0,214.5
19000.0,420.0,620.0,376.0,214.7
19100.0,420.0,624.0,373.2,212.5
19200.0,422.0,620.0,373.0,215.0
19300.0,422.0,620.0,373.0,213.4
19400.0,420.0,620.0,376.0,215.0
19500.0,420.0,620.0,373.0,212.0
19600.0,420.0,625.0,376.0,212.7
19700.0,420.0,620.0,373.8,213.2
19800.0,420.0,625.0,373.0,212.0
19900.0,420.0,625.0,373.9,214.3
20000.0,420.0,620.0,376.0,214.9
20100.0,420.0,620.0,374.6,212.1
20200.0,420.0,625.0,376.0,215.0
20300.0,420.0,625.0,374.5,212.0
20400.0,420.0,620.0,376.0,212.0
20500.0,420.0,620.0,376.0,212.0
20600.0,422.0,625.0,375.1,212.0
20700.0,422.0,623.9,375.8,212.0
20800.0,422.0,625.0,376.0,212.0
20900.0,420.0,620.0,376.0,212.0
21000.0,422.0,620.0,374.8,212.0
21100.0,420.6,620.0,376.0,212.0
21200.0,420.0,620.0,376.0,213.8
21300.0,422.0,620.0,375.2,214.7
21400.0,420.0,624.1,376.0,214.7
21500.0,420.0,624.5,373.0,212.0
21600.0,420.0,620.0,373.0,215.0
21700.0,420.0,625.0,376.0,214.3
21800.0,420.0,620.0,373.0,212.0
21900.0,420.0,625.0,373.0,212.0
22000.0,420.0,620.0,376.0,215.0
22100.0,422.0,625.0,373.0,212.0
22200.0,422.0,620.0,375.0,213.5
22300.0,422.0,625.0,373.0,215.0
22400.0,421.5,620.7,373.0,214.2
22500.0,420.0,620.0,376.0,212.0
22600.0,421.0,620.0,373.0,212.0
22700.0,420.0,625.0,373.0,212.0
22800.0,422.0,620.0,373.0,215.0
22900.0,420.0,620.0,373.0,215.0
23000.0,422.0,625.0,373.0,215.0
23100.0,422.0,622.4,373.0,212.0
23200.0,422.0,625.0,373.0,213.2
23300.0,420.0,620.0,373.0,212.0
23400.0,422.0,625.0,376.0,215.0
23500.0,422.0,625.0,376.0,212.1
23600.0,420.0,620.0,373.0,212.0
23700.0,420.0,624.0,373.0,212.0
23800.0,420.0,620.0,373.0,215.0
23900.0,422.0,620.0,376.0,213.8
24000.0,422.0,625.0,376.0,214.7
24100.0,420.0,620.0,376.0,213.4
24200.0,422.0,620.0,376.0,215.0
24300.0,422.0,625.0,373.0,215.0
24400.0,422.0,625.0,376.0,215.0
24500.0,422.0,620.0,373.0,215.0
24600.0,420.0,625.0,373.9,215.0
24700.0,420.1,620.0,373.0,212.0
24800.0,422.0,625.0,376.0,212.0
24900.0,422.0,625.0,376.0,212.0
25000.0,420.0,620.0,376.0,215.0
25100.0,420.0,620.8,373.0,214.2
25200.0,420.0,620.0,376.0,215.0
25300.0,420.0,625.0,373.0,214.0
25400.0,420.0,620.0,373.0,214.3
25500.0,422.0,620.0,376.0,212.6
25600.0,422.0,624.4,373.0,212.4
25700.0,420.0,620.0,373.0,215.0
25800.0,420.0,625.0,374.2,212.0
25900.0,420.0,625.0,373.0,215.0
26000.0,420.0,620.0,373.0,213.4
26100.0,422.0,625.0,373.4,212.0
26200.0,420.0,620.0,374.0,212.0
26300.0,422.0,624.4,376.0,212.0
26400.0,422.0,622.9,376.0,215.0
26500.0,422.0,625.0,373.0,212.4
26600.0,420.0,623.4,376.0,215.0
26700.0,420.0,620.0,373.5,215.0
26800.0,421.3,620.0,376.0,212.0
26900.0,422.0,620.0,373.0,213.5
27000.0,420.0,625.0,376.0,214.7
27100.0,422.0,625.0,376.0,213.1
27200.0,420.0,620.5,376.0,212.0
27300.0,422.0,620.0,376.0,212.0
27400.0,422.0,620.0,376.0,212.0
27500.0,420.0,620.0,373.0,215.0
27600.0,420.5,625.0,373.0,213.9
27700.0,422.0,625.0,373.5,215.0
27800.0,420.0,625.0,373.0,212.6
27900.0,420.0,625.0,376.0,215.0
28000.0,420.0,620.0,373.0,214.9
28100.0,422.0,625.0,375.3,212.0
28200.0,420.0,625.0,376.0,214.4
28300.0,420.0,625.0,376.0,215.0
28400.0,420.0,625.0,376.0,215.0
28500.0,420.0,620.0,375.8,212.3
28600.0,420.0,625.0,376.0,215.0
28700.0,420.0,625.0,375.0,212.4
28800.0,422.0,621.1,376.0,215.0
28900.0,420.5,620.0,373.0,212.0
29000.0,420.0,620.1,376.0,212.6
29100.0,420.1,625.0,376.0,215.0
29200.0,420.0,625.0,376.0,212.0
29300.0,420.2,625.0,373.0,215.0
29400.0,420.0,625.0,373.0,215.0
29500.0,420.0,620.0,376.0,212.0
29600.0,422.0,620.0,376.0,212.0
29700.0,420.0,625.0,373.0,214.8
29800.0,422.0,620.0,376.0,215.0
29900.0,420.7,620.0,373.0,213.2
30000.0,422.0,625.0,373.0,213.1
30100.0,420.0,620.0,374.5,215.0
30200.0,420.0,625.0,373.0,212.0
30300.0,420.0,625.0,373.0,212.0
30400.0,421.8,622.4,373.0,212.0
30500.0,422.0,625.0,373.0,215.0
30600.0,420.0,625.0,376.0,212.0
30700.0,422.0,625.0,376.0,212.0
30800.0,422.0,620.0,376.0,212.0
30900.0,421.5,620.0,373.0,212.0
31000.0,420.3,625.0,373.0,212.0
31100.0,420.0,621.2,373.0,214.9
31200.0,422.0,622.2,376.0,212.0
31300.0,422.0,625.0,375.0,212.0
31400.0,422.0,625.0,373.5,215.0
31500.0,420.0,620.0,373.8,212.0
31600.0,420.0,625.0,373.0,215.0
31700.0,422.0,625.0,376.0,214.4
31800.0,422.0,625.0,376.0,214.2
31900.0,420.0,620.0,375.0,212.7
32000.0,422.0,620.0,373.0,212.0
32100.0,420.0,625.0,374.0,212.0
32200.0,420.0,625.0,373.0,215.0
32300.0,422.0,625.0,376.0,212.6
32400.0,420.0,625.0,375.5,212.0
32500.0,422.0,622.6,373.0,213.8
32600.0,422.0,620.0,376.0,212.0
32700.0,420.2,625.0,373.0,212.0
32800.0,422.0,621.9,373.0,212.0
32900.0,420.0,625.0,376.0,212.0
33000.0,421.3,621.9,376.0,212.0
33100.0,422.0,620.0,373.0,213.6
33200.0,420.8,625.0,374.5,213.7
33300.0,420.0,620.0,376.0,212.8
33400.0,422.0,625.0,373.4,215.0
33500.0,422.0,620.0,376.0,215.0
33600.0,422.0,625.0,373.0,214.5
33700.0,422.0,620.0,373.0,215.0
33800.0,421.0,620.0,376.0,215.0
33900.0,422.0,625.0,376.0,215.0
34000.0,422.0,625.0,376.0,212.0
34100.0,420.0,625.0,373.0,212.6
34200.0,421.4,622.5,373.0,215.0
34300.0,421.6,625.0,373.0,215.0
34400.0,420.0,623.7,373.0,215.0
34500.0,422.0,625.0,373.0,213.4
34600.0,422.0,625.0,373.0,215.0
34700.0,420.0,620.0,376.0,215.0
34800.0,422.0,620.2,374.3,213.2
34900.0,420.0,624.5,373.0,213.7
35000.0,420.0,620.0,376.0,215.0
35100.0,420.0,625.0,376.0,215.0
35200.0,420.0,620.0,376.0,213.9
35300.0,421.8,620.0,373.8,212.0
35400.0,422.0,625.0,375.0,212.0
35500.0,422.0,625.0,376.0,215.0
35600.0,422.0,625.0,375.4,215.0
35700.0,422.0,625.0,376.0,212.0
35800.0,420.0,625.0,376.0,212.0
35900.0,421.8,624.5,376.0,215.0
36000.0,422.0,625.0,373.3,212.9
36100.0,420.0,625.0,373.0,215.0
36200.0,422.0,625.0,376.0,215.0
36300.0,422.0,620.0,376.0,215.0
36400.0,422.0,623.1,375.9,212.0
36500.0,420.0,625.0,376.0,215.0
36600.0,420.0,620.0,373.0,215.0
36700.0,422.0,623.0,376.0,212.0
36800.0,422.0,625.0,373.0,215.0
36900.0,422.0,625.0,376.0,215.0
37000.0,420.0,625.0,373.0,212.5
37100.0,420.0,625.0,376.0,215.0
37200.0,422.0,625.0,374.3,213.4
37300.0,422.0,625.0,374.9,214.1
37400.0,420.0,625.0,376.0,215.0
37500.0,420.0,620.0,375.0,214.2
37600.0,422.0,625.0,376.0,212.5
37700.0,422.0,622.2,376.0,215.0
37800.0,420.0,625.0,376.0,215.0
37900.0,420.0,625.0,373.0,213.8
38000.0,420.0,623.1,376.0,215.0
38100.0,422.0,620.0,373.0,215.0
38200.0,420.0,622.8,373.0,215.0
38300.0,420.0,624.6,373.0,212.0
38400.0,422.0,625.0,376.0,212.0
38500.0,422.0,620.0,375.8,212.4
38600.0,420.0,625.0,376.0,213.6
38700.0,422.0,625.0,374.5,212.2
38800.0,420.0,620.0,376.0,212.0
38900.0,422.0,625.0,373.0,212.0
39000.0,422.0,625.0,373.0,212.9
39100.0,422.0,625.0,376.0,214.3
39200.0,422.0,625.0,376.0,214.1
39300.0,422.0,625.0,373.0,215.0
39400.0,420.3,624.6,373.0,214.4
39500.0,422.0,625.0,373.0,212.5
39600.0,420.0,620.0,373.0,212.0
39700.0,420.0,625.0,376.0,215.0
39800.0,422.0,625.0,376.0,215.0
39900.0,422.0,620.0,376.0,215.0
40000.0,422.0,622.9,373.0,215.0
40100.0,422.0,625.0,374.8,212.2
40200.0,422.0,620.0,373.9,213.4
40300.0,422.0,620.6,376.0,215.0
40400.0,422.0,620.8,376.0,212.0
40500.0,422.0,625.0,376.0,213.2
40600.0,420.0,623.4,373.0,215.0
40700.0,421.4,620.0,376.0,213.8
40800.0,420.0,620.0,374.5,215.0
40900.0,422.0,625.0,376.0,215.0
41000.0,422.0,625.0,376.0,214.1
41100.0,422.0,620.0,374.9,215.0
41200.0,420.0,620.0,376.0,212.3
41300.0,422.0,624.3,373.0,212.0
41400.0,420.0,625.0,376.0,215.0
41500.0,420.0,625.0,376.0,212.1
41600.0,420.0,620.0,375.2,212.0
41700.0,420.0,625.0,373.3,215.0
41800.0,420.0,620.0,376.0,212.0
41900.0,422.0,622.5,373.0,213.5
42000.0,420.0,622.3,373.0,215.0
42100.0,420.0,622.5,373.9,212.0
42200.0,420.5,620.0,373.0,214.9
42300.0,422.0,625.0,373.0,215.0
42400.0,422.0,625.0,376.0,215.0
42500.0,420.0,625.0,375.9,212.0
42600.0,422.0,625.0,376.0,212.6
42700.0,420.0,623.2,373.0,213.0
42800.0,420.0,625.0,373.0,215.0
42900.0,422.0,620.2,373.0,212.0
43000.0,422.0,625.0,374.5,212.0
43100.0,420.0,620.0,373.0,215.0
43200.0,422.0,625.0,373.0,214.1
43300.0,422.0,620.0,373.8,212.0
43400.0,422.0,620.0,376.0,212.8
43500.0,421.3,620.0,375.6,215.0
43600.0,420.0,621.4,376.0,212.0
43700.0,421.4,620.0,373.0,215.0
43800.0,420.0,625.0,373.0,215.0
43900.0,421.0,625.0,376.0,215.0
44000.0,420.0,620.0,373.0,212.0
44100.0,422.0,620.0,373.0,215.0
44200.0,420.0,625.0,376.0,212.0
44300.0,422.0,620.0,373.0,214.0
44400.0,422.0,625.0,376.0,214.5
44500.0,421.4,620.6,373.5,212.0
44600.0,422.0,625.0,373.4,212.0
44700.0,422.0,625.0,373.0,212.6
44800.0,420.8,620.0,373.0,214.1
44900.0,420.0,620.0,374.5,212.0
45000.0,422.0,620.0,373.0,215.0
45100.0,422.0,625.0,373.0,214.9
45200.0,422.0,625.0,374.3,214.5
45300.0,420.0,624.0,375.7,212.0
45400.0,420.0,620.0,376.0,212.0
45500.0,420.0,625.0,373.0,214.6
45600.0,422.0,625.0,376.0,215.0
45700.0,422.0,620.0,376.0,213.4
45800.0,422.0,625.0,376.0,215.0
45900.0,420.1,620.0,373.0,215.0
46000.0,422.0,625.0,376.0,212.6
46100.0,422.0,623.1,376.0,212.0
46200.0,422.0,624.5,373.0,215.0
46300.0,422.0,622.1,373.0,212.5
46400.0,422.0,625.0,376.0,215.0
46500.0,420.0,625.0,374.9,212.0
46600.0,420.0,620.0,373.0,215.0
46700.0,420.0,625.0,373.0,215.0
46800.0,422.0,620.0,376.0,215.0
46900.0,420.0,620.6,374.3,215.0
47000.0,420.0,625.0,374.5,212.0
47100.0,420.0,625.0,373.0,213.5
47200.0,422.0,623.3,373.0,212.0
47300.0,422.0,625.0,373.0,215.0
47400.0,422.0,620.0,373.0,215.0
47500.0,422.0,625.0,373.0,214.3
47600.0,420.0,623.4,373.0,212.2
47700.0,420.0,625.0,376.0,212.0
47800.0,422.0,620.0,376.0,212.0
47900.0,420.0,625.0,373.0,215.0
48000.0,420.0,625.0,373.0,215.0
48100.0,420.0,625.0,376.0,212.4
48200.0,422.0,620.0,376.0,215.0
48300.0,422.0,623.3,376.0,213.9
48400.0,422.0,625.0,373.0,213.5
48500.0,420.0,624.9,376.0,212.0
48600.0,420.0,620.0,376.0,212.0
48700.0,421.8,620.0,373.0,212.8
48800.0,420.0,621.9,375.0,214.2
48900.0,420.0,620.0,376.0,215.0
49000.0,422.0,620.0,376.0,212.0
49100.0,420.0,625.0,373.0,215.0
49200.0,420.0,625.0,373.0,212.0
49300.0,420.0,625.0,375.4,215.0
49400.0,420.0,620.0,376.0,215.0
49500.0,422.0,620.0,373.0,215.0
49600.0,422.0,625.0,376.0,215.0
49700.0,420.0,620.0,376.0,212.0
49800.0,420.0,623.0,376.0,213.3
49900.0,421.7,625.0,374.5,215.0
50000.0,420.0,625.0,376.0,214.0
50100.0,420.0,624.7,373.0,212.2
50200.0,422.0,620.0,376.0,213.7
50300.0,422.0,625.0,374.2,215.0
50400.0,420.0,625.0,376.0,212.0
50500.0,420.0,622.5,376.0,212.0
50600.0,422.0,621.0,374.4,213.6
50700.0,420.0,625.0,376.0,212.4
50800.0,422.0,625.0,376.0,215.0
50900.0,422.0,625.0,373.0,212.0
51000.0,421.4,620.0,374.7,215.0
51100.0,422.0,620.5,376.0,212.0
51200.0,420.0,620.0,373.0,215.0
51300.0,420.4,625.0,373.0,212.0
51400.0,420.0,625.0,376.0,214.3
51500.0,420.0,621.8,373.0,212.2
51600.0,421.1,620.0,375.2,212.8
51700.0,420.0,625.0,376.0,214.8
51800.0,420.0,623.0,373.0,212.0
51900.0,422.0,621.6,373.0,215.0
52000.0,420.0,620.0,373.0,215.0
52100.0,420.0,622.2,374.6,213.7
52200.0,420.0,620.0,376.0,212.0
52300.0,420.0,620.0,373.0,212.0
52400.0,420.7,625.0,373.0,213.3
52500.0,420.0,620.0,376.0,212.0
52600.0,420.0,620.0,373.0,212.0
52700.0,420.7,620.0,376.0,212.2
52800.0,420.0,620.0,376.0,215.0
52900.0,420.3,620.0,373.0,213.3
53000.0,422.0,620.0,375.9,215.0
53100.0,422.0,625.0,374.5,215.0
53200.0,420.0,625.0,374.0,214.3
53300.0,421.1,625.0,376.0,215.0
53400.0,420.0,620.0,376.0,214.2
53500.0,421.7,620.0,376.0,212.0
53600.0,420.4,620.0,375.7,214.5
53700.0,422.0,620.0,376.0,215.0
53800.0,420.0,620.0,375.7,212.0
53900.0,420.0,625.0,374.4,212.0
54000.0,422.0,625.0,376.0,213.2
54100.0,422.0,625.0,373.0,215.0
54200.0,420.0,620.0,373.1,212.0
54300.0,422.0,625.0,373.0,212.0
54400.0,420.0,620.0,374.8,213.4
54500.0,420.0,620.0,373.0,214.1
54600.0,420.0,620.4,376.0,215.0
54700.0,422.0,625.0,373.0,215.0
54800.0,420.0,625.0,376.0,215.0
54900.0,422.0,620.0,376.0,212.6
55000.0,422.0,625.0,373.0,215.0
55100.0,420.6,620.0,376.0,215.0
55200.0,420.0,622.0,373.0,215.0
55300.0,422.0,620.0,376.0,212.0
55400.0,420.0,620.0,374.1,215.0
55500.0,420.0,624.2,376.0,215.0
55600.0,420.0,620.0,373.0,212.9
55700.0,422.0,623.2,376.0,212.0
55800.0,422.0,625.0,376.0,212.0
55900.0,422.0,625.0,373.0,214.7
56000.0,422.0,622.4,373.0,215.0
56100.0,420.0,625.0,376.0,212.0
56200.0,420.0,625.0,376.0,212.0
56300.0,420.0,625.0,376.0,215.0
56400.0,420.0,625.0,375.0,212.0
56500.0,422.0,620.0,373.0,212.9
56600.0,420.0,620.0,373.0,212.0
56700.0,422.0,625.0,373.0,215.0
56800.0,420.0,620.0,374.2,213.3
56900.0,422.0,625.0,376.0,214.1
57000.0,420.0,620.0,376.0,212.0
57100.0,422.0,625.0,373.0,215.0
57200.0,420.0,620.0,373.0,212.0
57300.0,422.0,622.3,373.0,212.0
57400.0,422.0,625.0,376.0,212.0
57500.0,420.0,620.0,373.0,215.0
57600.0,420.0,620.0,376.0,215.0
57700.0,422.0,620.0,373.3,212.0
57800.0,421.7,621.4,376.0,215.0
57900.0,422.0,625.0,373.0,213.5
58000.0,420.0,625.0,376.0,215.0
58100.0,422.0,625.0,376.0,213.7
58200.0,422.0,622.2,375.2,212.0
58300.0,420.0,625.0,376.0,212.7
58400.0,422.0,625.0,376.0,212.0
58500.0,420.6,625.0,373.0,212.0
58600.0,420.0,620.0,376.0,212.0
58700.0,420.0,625.0,373.0,214.7
58800.0,420.0,620.0,373.0,214.0
58900.0,420.6,625.0,373.0,212.6
59000.0,422.0,625.0,374.8,215.0
59100.0,420.0,620.0,373.0,215.0
59200.0,420.0,625.0,376.0,214.5
59300.0,420.0,620.0,373.0,215.0
59400.0,422.0,620.0,373.0,214.1
59500.0,422.0,625.0,373.0,215.0
59600.0,420.0,620.0,374.5,214.4
59700.0,420.0,620.0,373.0,213.4
59800.0,420.0,620.0,373.0,212.0
59900.0,420.0,625.0,373.0,212.0
