timestamp_ms,NO2,C2H5CH,VOC,CO
9900.0,665.9,854.0,749.2,533.0
10000.0,656.0,848.6,748.0,543.0
10100.0,656.0,846.0,758.0,533.3
10200.0,669.0,847.3,748.0,540.3
10300.0,668.2,846.0,748.0,533.0
10400.0,657.6,846.0,758.0,534.2
10500.0,669.0,847.0,748.0,533.0
10600.0,669.0,846.0,748.0,539.1
10700.0,660.6,854.0,748.0,536.9
10800.0,669.0,854.0,748.0,543.0
10900.0,656.3,846.0,758.0,533.0
11000.0,656.0,854.0,758.0,533.0
11100.0,656.0,846.0,758.0,543.0
11200.0,661.0,851.6,758.0,540.6
11300.0,664.8,854.0,751.0,543.0
11400.0,669.0,847.7,748.0,533.0
11500.0,657.3,854.0,758.0,533.0
11600.0,669.0,854.0,753.1,542.2
11700.0,669.0,846.0,758.0,543.0
11800.0,669.0,854.0,749.7,539.7
11900.0,659.3,846.0,758.0,536.7
12000.0,669.0,854.0,748.0,533.0
12100.0,662.2,846.0,748.0,533.0
12200.0,669.0,854.0,748.0,543.0
12300.0,659.5,848.6,758.0,533.0
12400.0,666.4,846.0,748.0,533.0
12500.0,656.0,854.0,755.9,543.0
12600.0,656.0,854.0,758.0,538.5
12700.0,669.0,846.0,748.0,533.0
12800.0,669.0,846.0,748.0,533.0
12900.0,666.0,846.0,757.1,542.0
13000.0,661.2,846.0,758.0,534.4
13100.0,658.5,854.0,748.0,533.0
13200.0,656.8,854.0,748.0,533.0
13300.0,656.0,854.0,755.6,533.2
13400.0,663.7,846.0,758.0,540.3
13500.0,661.5,846.0,756.3,543.0
13600.0,656.0,846.0,758.0,543.0
13700.0,656.0,854.0,758.0,538.4
13800.0,669.0,848.9,758.0,541.1
13900.0,669.0,854.0,758.0,537.6
14000.0,669.0,846.0,748.0,537.4
14100.0,656.9,854.0,750.1,533.0
14200.0,662.2,854.0,748.0,533.0
14300.0,669.0,849.4,758.0,543.0
14400.0,669.0,854.0,754.6,543.0
14500.0,669.0,854.0,758.0,533.0
14600.0,660.8,854.0,754.3,533.0
14700.0,656.0,854.0,751.1,540.3
14800.0,657.2,846.0,751.2,543.0
14900.0,669.0,854.0,749.0,533.0
15000.0,669.0,852.2,748.0,533.0
15100.0,666.5,846.0,748.0,533.0
15200.0,669.0,854.0,754.9,536.2
15300.0,669.0,850.4,758.0,533.0
15400.0,656.0,846.0,753.0,542.2
15500.0,656.0,848.5,750.4,537.7
15600.0,668.3,846.0,752.5,543.0
15700.0,669.0,847.9,758.0,543.0
15800.0,661.4,854.0,758.0,543.0
15900.0,656.0,846.0,758.0,538.1
16000.0,656.1,846.0,748.0,533.0
16100.0,666.3,852.3,748.0,539.6
16200.0,656.0,850.9,748.0,535.8
16300.0,664.4,849.4,758.0,537.8
16400.0,669.0,854.0,748.0,543.0
16500.0,656.0,854.0,758.0,533.0
16600.0,657.6,846.0,748.0,533.0
16700.0,656.0,846.0,756.7,540.0
16800.0,667.6,854.0,757.5,536.1
16900.0,656.0,854.0,755.5,543.0
17000.0,658.2,846.0,748.0,533.0
17100.0,669.0,846.0,755.1,543.0
17200.0,668.4,853.1,758.0,542.0
17300.0,669.0,853.9,748.0,533.0
17400.0,660.4,854.0,758.0,543.0
17500.0,665.3,854.0,748.0,543.0
17600.0,656.0,846.0,748.0,543.0
17700.0,664.9,854.0,748.0,541.1
17800.0,661.8,854.0,758.0,534.1
17900.0,666.7,849.0,748.0,543.0
18000.0,669.0,854.0,748.0,543.0
18100.0,656.0,846.0,748.0,538.6
18200.0,656.0,848.9,748.0,541.1
18300.0,663.1,846.0,748.0,536.7
18400.0,656.0,846.0,748.0,543.0
18500.0,662.3,854.0,749.8,540.3
18600.0,656.0,854.0,753.6,537.6
18700.0,669.0,846.0,748.0,539.0
18800.0,656.0,846.0,751.7,533.1
18900.0,669.0,846.0,758.0,535.7
19000.0,660.5,846.0,758.0,533.0
19100.0,667.7,851.7,752.9,543.0
19200.0,669.0,846.0,756.1,543.0
19300.0,666.0,854.0,748.0,541.0
19400.0,656.0,846.0,758.0,535.3
19500.0,662.2,854.0,749.8,543.0
19600.0,656.0,846.0,748.0,543.0
19700.0,658.9,850.6,748.0,533.0
19800.0,664.8,851.6,757.7,539.3
19900.0,669.0,854.0,757.6,534.0
20000.0,656.0,849.0,748.0,542.7
20100.0,667.0,854.0,758.0,533.0
20200.0,656.0,846.0,748.0,541.5
20300.0,656.0,846.0,750.0,533.0
20400.0,660.5,854.0,758.0,543.0
20500.0,657.7,846.0,758.0,537.8
20600.0,663.5,846.0,758.0,533.0
20700.0,660.6,846.0,756.5,533.0
20800.0,662.1,846.0,758.0,539.6
20900.0,669.0,846.0,748.0,543.0
21000.0,669.0,854.0,758.0,543.0
21100.0,669.0,846.0,757.1,543.0
21200.0,656.1,846.0,748.9,541.8
21300.0,663.8,846.0,748.0,534.2
21400.0,668.2,846.9,748.0,533.0
21500.0,657.2,846.0,758.0,534.2
21600.0,669.0,848.6,758.0,533.0
21700.0,656.0,854.0,748.0,533.0
21800.0,657.5,849.3,748.9,533.7
21900.0,656.0,846.0,748.0,543.0
22000.0,665.1,850.1,748.0,543.0
22100.0,669.0,851.6,748.0,537.5
22200.0,656.9,846.0,758.0,533.0
22300.0,668.1,854.0,748.0,533.0
22400.0,669.0,846.0,748.0,533.0
22500.0,669.0,846.0,758.0,534.8
22600.0,669.0,846.0,758.0,534.6
22700.0,657.7,854.0,748.0,533.0
22800.0,657.4,854.0,758.0,543.0
22900.0,656.1,854.0,758.0,539.8
23000.0,657.8,846.0,758.0,533.0
23100.0,656.0,846.0,758.0,542.8
23200.0,668.2,846.0,748.0,533.0
23300.0,659.2,854.0,758.0,533.0
23400.0,665.7,854.0,757.9,533.0
23500.0,656.7,846.0,758.0,536.4
23600.0,664.1,846.0,758.0,539.1
23700.0,660.0,846.0,758.0,543.0
23800.0,656.4,854.0,748.7,541.8
23900.0,660.6,854.0,758.0,541.5
24000.0,659.3,846.0,758.0,533.0
24100.0,657.4,846.0,751.3,539.1
24200.0,667.1,846.3,756.0,533.0
24300.0,656.0,854.0,758.0,537.2
24400.0,669.0,854.0,748.0,533.0
24500.0,657.6,854.0,758.0,543.0
24600.0,663.1,854.0,758.0,543.0
24700.0,669.0,854.0,748.0,533.0
24800.0,656.0,846.0,752.5,538.3
24900.0,669.0,846.0,748.0,543.0
25000.0,656.0,846.0,755.6,533.9
25100.0,663.8,852.7,758.0,540.9
25200.0,661.9,846.0,758.0,533.0
25300.0,669.0,846.0,748.0,533.2
25400.0,669.0,854.0,758.0,533.0
25500.0,656.1,854.0,754.9,539.2
25600.0,664.3,846.0,758.0,536.7
25700.0,656.0,854.0,748.0,534.5
25800.0,656.0,846.0,758.0,536.0
25900.0,669.0,854.0,752.9,539.4
26000.0,658.6,846.0,754.2,542.0
26100.0,662.9,854.0,748.0,542.6
26200.0,658.5,846.0,758.0,533.0
26300.0,661.4,846.0,758.0,533.0
26400.0,656.0,854.0,748.6,533.0
26500.0,661.0,854.0,758.0,543.0
26600.0,662.2,846.0,758.0,533.0
26700.0,656.0,854.0,748.0,534.2
26800.0,669.0,854.0,758.0,534.8
26900.0,667.3,846.0,755.1,533.0
27000.0,657.5,846.0,758.0,543.0
27100.0,664.2,854.0,748.0,538.8
27200.0,657.9,846.0,758.0,543.0
27300.0,669.0,854.0,748.0,537.4
27400.0,656.0,854.0,758.0,543.0
27500.0,664.0,847.6,748.0,542.2
27600.0,656.0,846.0,748.0,533.2
27700.0,656.0,854.0,758.0,539.1
27800.0,669.0,854.0,758.0,534.3
27900.0,656.0,854.0,758.0,543.0
28000.0,656.0,847.6,748.0,533.0
28100.0,661.2,849.0,758.0,533.0
28200.0,667.1,846.0,751.9,540.7
28300.0,656.0,846.0,758.0,533.0
28400.0,656.0,846.0,758.0,533.0
28500.0,656.0,854.0,749.2,536.9
28600.0,669.0,846.0,753.0,533.0
28700.0,669.0,846.0,751.8,542.3
28800.0,656.0,847.6,751.5,543.0
28900.0,656.0,846.0,758.0,537.0
29000.0,656.0,846.0,748.0,543.0
29100.0,663.9,846.0,758.0,535.5
29200.0,668.6,846.0,749.2,533.0
29300.0,661.2,854.0,758.0,533.0
29400.0,664.6,854.0,748.0,533.0
29500.0,658.8,853.8,754.1,543.0
29600.0,656.7,854.0,748.0,533.0
29700.0,658.5,854.0,757.2,538.9
29800.0,669.0,854.0,758.0,533.0
29900.0,669.0,846.0,748.0,533.5
30000.0,664.8,854.0,758.0,539.9
30100.0,669.0,854.0,748.0,533.0
30200.0,656.0,846.0,748.0,536.1
30300.0,656.0,847.8,748.0,539.0
30400.0,662.5,850.7,758.0,533.0
30500.0,669.0,846.0,758.0,533.0
30600.0,656.0,846.0,758.0,536.8
30700.0,667.6,846.0,758.0,543.0
30800.0,669.0,854.0,748.0,533.0
30900.0,669.0,854.0,748.0,543.0
31000.0,656.0,851.9,748.0,543.0
31100.0,658.7,846.0,748.0,537.8
31200.0,656.0,854.0,751.7,539.8
31300.0,662.5,846.0,758.0,535.2
31400.0,656.0,848.9,758.0,543.0
31500.0,664.8,846.0,758.0,537.9
31600.0,666.7,854.0,748.0,533.0
31700.0,656.0,846.0,753.5,535.1
31800.0,669.0,854.0,756.2,533.0
31900.0,656.0,848.8,748.0,533.0
32000.0,665.8,852.7,748.0,543.0
32100.0,667.9,854.0,756.7,541.5
32200.0,666.1,849.8,748.0,541.6
32300.0,669.0,846.0,748.0,533.0
32400.0,666.5,854.0,748.0,538.8
32500.0,656.0,846.0,758.0,534.7
32600.0,666.2,854.0,748.0,543.0
32700.0,669.0,846.0,754.0,539.6
32800.0,663.2,848.5,758.0,542.7
32900.0,657.8,846.0,748.0,542.4
33000.0,663.9,846.0,755.9,533.0
33100.0,656.0,854.0,748.0,533.0
33200.0,656.0,846.0,748.0,543.0
33300.0,668.7,846.0,752.6,543.0
33400.0,666.8,854.0,758.0,540.2
33500.0,669.0,854.0,750.3,533.0
33600.0,669.0,846.0,752.1,533.0
33700.0,669.0,846.0,748.7,537.3
33800.0,662.0,853.8,758.0,533.0
33900.0,663.8,850.9,758.0,542.9
34000.0,663.3,852.0,748.0,537.2
34100.0,669.0,846.0,758.0,533.0
34200.0,656.0,854.0,753.6,543.0
34300.0,666.9,849.9,748.0,533.0
34400.0,669.0,846.0,748.0,540.0
34500.0,666.9,847.1,748.0,533.0
34600.0,656.0,848.6,748.0,540.5
34700.0,656.0,854.0,758.0,542.5
34800.0,667.9,852.4,749.5,533.0
34900.0,669.0,849.1,750.2,534.4
35000.0,667.3,846.0,748.0,533.0
35100.0,660.3,851.9,758.0,539.3
35200.0,663.0,852.5,758.0,543.0
35300.0,659.4,854.0,754.0,543.0
35400.0,666.9,854.0,757.7,537.0
35500.0,658.3,846.0,748.0,543.0
35600.0,664.6,854.0,758.0,533.0
35700.0,665.3,854.0,748.0,533.0
35800.0,660.2,854.0,758.0,537.5
35900.0,663.7,854.0,758.0,535.7
36000.0,669.0,854.0,748.0,533.0
36100.0,665.4,849.5,748.0,533.0
36200.0,658.8,846.0,758.0,533.0
36300.0,669.0,854.0,748.0,537.8
36400.0,661.4,846.0,758.0,533.0
36500.0,662.5,846.0,758.0,541.0
36600.0,669.0,846.0,748.0,533.0
36700.0,663.9,846.0,753.3,533.0
36800.0,659.3,846.0,748.0,539.6
36900.0,656.0,846.6,758.0,533.0
37000.0,668.3,854.0,758.0,538.1
37100.0,668.5,854.0,758.0,537.7
37200.0,667.3,854.0,758.0,538.8
37300.0,658.8,846.6,748.0,539.5
37400.0,661.0,846.0,749.8,543.0
37500.0,660.4,853.0,758.0,543.0
37600.0,669.0,846.0,748.0,543.0
37700.0,669.0,846.4,755.7,533.0
37800.0,660.3,846.0,758.0,533.0
37900.0,669.0,846.0,748.0,543.0
38000.0,656.7,846.0,748.0,535.8
38100.0,669.0,850.5,758.0,543.0
38200.0,665.8,846.0,758.0,535.7
38300.0,656.0,851.0,758.0,534.1
38400.0,660.6,846.0,758.0,533.0
38500.0,656.0,854.0,758.0,543.0
38600.0,656.0,846.0,758.0,533.0
38700.0,656.2,846.0,757.8,541.2
38800.0,659.8,846.0,751.4,533.0
38900.0,656.0,854.0,758.0,533.0
39000.0,662.5,854.0,758.0,533.0
39100.0,669.0,854.0,748.0,533.0
39200.0,666.6,846.0,748.0,533.0
39300.0,669.0,854.0,758.0,540.8
39400.0,656.0,854.0,748.0,533.0
39500.0,658.4,854.0,748.0,543.0
39600.0,656.0,846.0,758.0,540.6
39700.0,669.0,854.0,748.0,539.8
39800.0,669.0,846.0,758.0,533.0
39900.0,656.0,854.0,758.0,543.0
40000.0,669.0,854.0,758.0,543.0
40100.0,669.0,854.0,753.1,542.4
40200.0,656.0,846.0,751.6,541.9
40300.0,667.0,854.0,748.0,543.0
40400.0,667.7,846.0,758.0,533.0
40500.0,658.4,846.0,748.0,533.0
40600.0,669.0,854.0,749.0,542.4
40700.0,666.3,849.8,756.6,533.0
40800.0,656.0,846.0,757.0,533.0
40900.0,666.1,854.0,758.0,533.0
41000.0,669.0,854.0,753.5,533.0
41100.0,656.0,854.0,750.9,533.0
41200.0,669.0,854.0,758.0,533.0
41300.0,659.6,854.0,758.0,540.2
41400.0,657.1,846.0,748.0,543.0
41500.0,661.4,854.0,748.0,543.0
41600.0,663.7,847.1,758.0,537.1
41700.0,657.2,849.1,748.0,539.1
41800.0,668.4,853.6,749.3,541.0
41900.0,666.9,846.0,748.0,535.8
42000.0,661.5,851.3,748.0,537.6
42100.0,656.0,854.0,750.5,539.0
42200.0,656.4,849.5,756.4,533.0
42300.0,666.2,846.0,748.5,534.5
42400.0,663.9,854.0,758.0,542.0
42500.0,656.0,854.0,748.0,533.0
42600.0,669.0,846.0,749.9,533.9
42700.0,661.2,854.0,758.0,535.2
42800.0,656.0,854.0,757.1,533.0
42900.0,656.0,846.0,750.5,534.1
43000.0,661.3,854.0,758.0,543.0
43100.0,656.0,854.0,748.0,543.0
43200.0,656.0,846.0,758.0,533.0
43300.0,659.0,854.0,750.8,539.7
43400.0,667.9,846.0,748.0,537.2
43500.0,669.0,854.0,748.0,533.0
43600.0,665.0,846.0,758.0,539.9
43700.0,656.0,846.2,748.0,543.0
43800.0,669.0,854.0,748.0,542.1
43900.0,656.0,854.0,748.0,535.8
44000.0,662.4,846.0,758.0,533.0
44100.0,666.8,848.5,758.0,533.0
44200.0,659.8,854.0,758.0,535.6
44300.0,661.9,848.5,758.0,533.0
44400.0,668.8,854.0,757.6,543.0
44500.0,667.9,854.0,748.0,543.0
44600.0,656.0,854.0,756.4,533.0
44700.0,656.0,854.0,752.3,541.2
44800.0,656.0,846.0,753.9,543.0
44900.0,667.8,854.0,755.6,543.0
45000.0,669.0,854.0,758.0,538.7
45100.0,659.8,854.0,758.0,533.0
45200.0,664.7,854.0,758.0,534.7
45300.0,669.0,852.1,758.0,533.0
45400.0,656.0,846.0,748.0,537.8
45500.0,665.4,854.0,757.1,533.0
45600.0,656.0,846.0,756.1,538.0
45700.0,656.0,846.0,748.0,533.0
45800.0,669.0,849.3,754.3,541.9
45900.0,656.0,846.0,748.0,539.4
46000.0,656.0,852.0,758.0,543.0
46100.0,656.0,846.0,748.0,543.0
46200.0,669.0,854.0,758.0,543.0
46300.0,662.8,846.0,758.0,543.0
46400.0,668.7,854.0,749.9,533.0
46500.0,661.3,846.0,758.0,533.0
46600.0,669.0,854.0,758.0,533.0
46700.0,656.0,854.0,758.0,533.0
46800.0,658.7,854.0,748.0,543.0
46900.0,656.0,851.1,757.7,533.7
47000.0,656.2,846.0,750.1,543.0
47100.0,667.5,854.0,758.0,534.4
47200.0,662.5,846.0,748.8,536.6
47300.0,669.0,854.0,758.0,535.5
47400.0,661.7,854.0,758.0,533.0
47500.0,658.8,854.0,752.9,543.0
47600.0,656.0,846.0,758.0,537.0
47700.0,669.0,846.0,748.0,533.0
47800.0,669.0,854.0,758.0,543.0
47900.0,667.2,848.6,758.0,541.3
48000.0,665.1,854.0,758.0,534.5
48100.0,669.0,854.0,758.0,533.0
48200.0,669.0,854.0,758.0,533.0
48300.0,656.0,853.9,758.0,533.0
48400.0,657.2,846.0,754.9,533.0
48500.0,660.0,846.0,748.0,533.0
48600.0,662.1,854.0,750.1,543.0
48700.0,657.9,846.0,757.3,537.7
48800.0,661.0,851.2,748.0,533.0
48900.0,669.0,854.0,750.7,538.6
49000.0,656.1,846.0,756.9,537.7
49100.0,663.2,846.0,748.9,533.0
49200.0,656.0,846.0,748.0,543.0
49300.0,656.0,846.0,758.0,542.4
49400.0,669.0,854.0,752.0,537.7
49500.0,656.0,846.0,748.0,538.5
49600.0,669.0,854.0,752.9,543.0
49700.0,667.7,846.0,748.0,537.0
49800.0,666.2,854.0,753.9,533.0
49900.0,665.6,852.5,758.0,538.1
50000.0,668.2,854.0,758.0,535.9
50100.0,666.4,854.0,749.7,533.0
50200.0,656.4,854.0,748.0,543.0
50300.0,667.9,854.0,751.3,540.5
50400.0,669.0,846.0,748.0,543.0
50500.0,656.0,854.0,758.0,543.0
50600.0,669.0,846.0,748.0,533.0
50700.0,666.4,854.0,748.0,541.0
50800.0,656.0,849.7,758.0,533.0
50900.0,658.1,847.6,758.0,543.0
51000.0,666.6,850.8,758.0,538.8
51100.0,669.0,854.0,758.0,537.4
51200.0,658.2,846.0,751.2,533.0
51300.0,669.0,854.0,758.0,535.6
51400.0,656.0,854.0,755.8,533.0
51500.0,669.0,854.0,751.4,541.6
51600.0,662.0,846.0,758.0,535.9
51700.0,666.6,846.0,748.0,533.0
51800.0,669.0,846.0,748.0,533.0
51900.0,656.0,854.0,748.0,533.0
52000.0,669.0,854.0,748.0,542.9
52100.0,656.0,846.0,748.0,543.0
52200.0,669.0,854.0,758.0,533.0
52300.0,656.0,849.9,758.0,543.0
52400.0,656.0,846.0,748.0,533.0
52500.0,658.8,854.0,757.0,535.9
52600.0,656.0,846.0,748.0,533.0
52700.0,656.0,854.0,758.0,538.1
52800.0,665.1,846.0,751.7,543.0
52900.0,656.0,847.8,758.0,539.1
53000.0,656.0,854.0,752.4,543.0
53100.0,664.2,846.0,752.6,538.0
53200.0,656.0,847.1,758.0,533.0
53300.0,656.0,846.0,748.0,533.0
53400.0,669.0,846.8,748.0,538.0
53500.0,657.8,849.2,754.9,537.0
53600.0,669.0,854.0,758.0,538.2
53700.0,656.0,854.0,755.8,536.4
53800.0,658.7,854.0,758.0,540.5
53900.0,661.3,854.0,755.9,543.0
54000.0,656.0,848.9,748.0,533.0
54100.0,669.0,854.0,748.0,539.8
54200.0,656.0,846.0,758.0,533.0
54300.0,656.0,846.0,752.0,543.0
54400.0,656.0,854.0,757.2,534.7
54500.0,667.8,846.0,748.0,539.8
54600.0,659.1,846.0,758.0,536.4
54700.0,669.0,854.0,758.0,540.7
54800.0,658.5,846.0,748.0,537.0
54900.0,656.0,846.0,753.4,541.2
55000.0,656.3,846.0,748.5,533.0
55100.0,664.4,848.5,748.0,533.0
55200.0,664.6,846.0,758.0,533.3
55300.0,657.6,846.0,758.0,543.0
55400.0,669.0,846.0,758.0,543.0
55500.0,656.0,846.0,748.0,535.5
55600.0,658.9,854.0,754.1,533.0
55700.0,669.0,853.1,758.0,538.3
55800.0,656.0,846.0,748.0,543.0
55900.0,661.7,854.0,755.9,542.7
56000.0,656.0,846.0,748.0,540.7
56100.0,656.0,854.0,748.0,533.0
56200.0,656.0,854.0,757.3,543.0
56300.0,656.5,854.0,758.0,533.0
56400.0,669.0,846.0,758.0,542.4
56500.0,656.0,846.0,758.0,534.4
56600.0,665.3,854.0,758.0,543.0
56700.0,669.0,852.1,758.0,533.0
56800.0,668.3,846.0,758.0,539.0
56900.0,656.0,854.0,755.1,533.0
57000.0,661.3,854.0,755.8,539.6
57100.0,656.0,846.0,750.4,533.0
57200.0,663.7,854.0,748.0,542.8
57300.0,656.5,846.0,748.0,540.1
57400.0,669.0,846.0,748.9,534.2
57500.0,666.9,852.8,758.0,539.6
57600.0,667.5,854.0,758.0,543.0
57700.0,669.0,851.8,748.0,543.0
57800.0,669.0,854.0,749.1,539.0
57900.0,656.5,848.8,748.0,534.4
58000.0,665.8,854.0,758.0,533.2
58100.0,656.0,846.0,758.0,543.0
58200.0,669.0,853.4,751.1,533.0
58300.0,656.0,846.0,748.0,541.9
58400.0,656.0,854.0,758.0,543.0
58500.0,657.6,854.0,753.2,541.4
58600.0,664.6,854.0,758.0,539.7
58700.0,659.8,854.0,749.9,543.0
58800.0,667.1,848.5,758.0,537.8
58900.0,667.5,854.0,758.0,540.1
59000.0,668.4,854.0,758.0,533.0
59100.0,656.0,854.0,758.0,539.5
59200.0,656.0,854.0,758.0,533.0
59300.0,656.0,846.0,752.1,533.0
59400.0,656.0,854.0,758.0,533.0
59500.0,669.0,846.0,758.0,543.0
59600.0,656.0,853.0,758.0,533.1
59700.0,669.0,848.2,758.0,533.0
59800.0,656.0,852.1,748.0,543.0
59900.0,656.0,846.0,748.0,535.0
